scenario_id,destination,data_grade,approved,purpose,role,device_trust,source_object_id,content_json,expected_baseline,expected_proposed,mode,experiment_run_id,run_id,attempt_id,status_code,actual,expected,matches_expected,latency_ms,error
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,8,C05-r008,403,deny,deny,true,6.622900,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,9,C05-r009,403,deny,deny,true,7.547400,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,10,C05-r010,403,deny,deny,true,6.530000,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,11,C05-r011,403,deny,deny,true,5.980400,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,12,C05-r012,403,deny,deny,true,7.580200,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,13,C05-r013,403,deny,deny,true,6.291200,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,14,C05-r014,403,deny,deny,true,7.187900,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,15,C05-r015,403,deny,deny,true,6.373600,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,16,C05-r016,403,deny,deny,true,5.714600,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,17,C05-r017,403,deny,deny,true,8.979900,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,18,C05-r018,403,deny,deny,true,5.198500,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,19,C05-r019,403,deny,deny,true,5.727900,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,20,C05-r020,403,deny,deny,true,7.902300,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,21,C05-r021,403,deny,deny,true,6.589500,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,22,C05-r022,403,deny,deny,true,6.467200,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,23,C05-r023,403,deny,deny,true,6.593500,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,24,C05-r024,403,deny,deny,true,7.216800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,25,C05-r025,403,deny,deny,true,7.462300,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,26,C05-r026,403,deny,deny,true,6.486800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,27,C05-r027,403,deny,deny,true,6.295700,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,28,C05-r028,403,deny,deny,true,7.633600,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,29,C05-r029,403,deny,deny,true,6.212400,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,baseline,baseline-20260814T012903Z,30,C05-r030,403,deny,deny,true,7.671800,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,1,C06-r001,403,deny,deny,true,5.772900,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,2,C06-r002,403,deny,deny,true,6.560000,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,3,C06-r003,403,deny,deny,true,6.562300,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,4,C06-r004,403,deny,deny,true,5.976700,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,5,C06-r005,403,deny,deny,true,6.340100,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,6,C06-r006,403,deny,deny,true,6.713000,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,7,C06-r007,403,deny,deny,true,5.956400,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,8,C06-r008,403,deny,deny,true,8.019500,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,9,C06-r009,403,deny,deny,true,5.516000,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,10,C06-r010,403,deny,deny,true,6.773700,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,11,C06-r011,403,deny,deny,true,5.356100,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,12,C06-r012,403,deny,deny,true,6.812200,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,13,C06-r013,403,deny,deny,true,5.545100,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,14,C06-r014,403,deny,deny,true,6.570900,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,15,C06-r015,403,deny,deny,true,6.238700,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,16,C06-r016,403,deny,deny,true,6.785900,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,17,C06-r017,403,deny,deny,true,5.807900,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,18,C06-r018,403,deny,deny,true,5.538300,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,19,C06-r019,403,deny,deny,true,7.150200,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,20,C06-r020,403,deny,deny,true,6.216800,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,21,C06-r021,403,deny,deny,true,5.828600,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,22,C06-r022,403,deny,deny,true,8.303200,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,23,C06-r023,403,deny,deny,true,5.500000,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,24,C06-r024,403,deny,deny,true,5.981400,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,25,C06-r025,403,deny,deny,true,6.667500,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,26,C06-r026,403,deny,deny,true,5.968000,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,27,C06-r027,403,deny,deny,true,7.203900,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,28,C06-r028,403,deny,deny,true,5.681800,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,29,C06-r029,403,deny,deny,true,5.252800,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,baseline,baseline-20260814T012903Z,30,C06-r030,403,deny,deny,true,7.212200,
