scenario_id,destination,data_grade,approved,purpose,role,device_trust,source_object_id,content_json,expected_broad_policy,expected_finegrained_policy,mode,experiment_run_id,run_id,attempt_id,status_code,actual,expected,matches_expected,latency_ms,error
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,1,C05-r001,403,deny,deny,true,8.173900,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,2,C05-r002,403,deny,deny,true,8.258800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,3,C05-r003,403,deny,deny,true,6.325300,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,4,C05-r004,403,deny,deny,true,7.745800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,5,C05-r005,403,deny,deny,true,6.191600,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,6,C05-r006,403,deny,deny,true,6.852100,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,7,C05-r007,403,deny,deny,true,6.712400,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,8,C05-r008,403,deny,deny,true,5.843800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,9,C05-r009,403,deny,deny,true,9.989100,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,10,C05-r010,403,deny,deny,true,7.390200,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,11,C05-r011,403,deny,deny,true,6.696800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,12,C05-r012,403,deny,deny,true,6.385500,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,13,C05-r013,403,deny,deny,true,6.507200,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,14,C05-r014,403,deny,deny,true,8.064600,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,15,C05-r015,403,deny,deny,true,6.897800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,16,C05-r016,403,deny,deny,true,7.296900,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,17,C05-r017,403,deny,deny,true,6.229000,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,18,C05-r018,403,deny,deny,true,7.133800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,19,C05-r019,403,deny,deny,true,6.184200,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,20,C05-r020,403,deny,deny,true,7.318800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,21,C05-r021,403,deny,deny,true,6.064200,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,22,C05-r022,403,deny,deny,true,7.426600,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,23,C05-r023,403,deny,deny,true,5.852800,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,24,C05-r024,403,deny,deny,true,6.828000,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,25,C05-r025,403,deny,deny,true,6.924600,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,26,C05-r026,403,deny,deny,true,6.531400,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,27,C05-r027,403,deny,deny,true,7.817300,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,28,C05-r028,403,deny,deny,true,8.071300,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,29,C05-r029,403,deny,deny,true,8.746600,
C05,public,O,false,public_disclosure,publisher,trusted,OBJ-O-004,"{""statistic"": ""unapproved draft""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,30,C05-r030,403,deny,deny,true,7.553800,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,1,C06-r001,403,deny,deny,true,6.237100,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,2,C06-r002,403,deny,deny,true,8.529200,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,3,C06-r003,403,deny,deny,true,5.717000,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,4,C06-r004,403,deny,deny,true,8.190500,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,5,C06-r005,403,deny,deny,true,7.686600,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,6,C06-r006,403,deny,deny,true,6.569300,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,7,C06-r007,403,deny,deny,true,7.701200,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,8,C06-r008,403,deny,deny,true,6.339900,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,9,C06-r009,403,deny,deny,true,7.651600,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,10,C06-r010,403,deny,deny,true,6.410600,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,11,C06-r011,403,deny,deny,true,7.327500,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,12,C06-r012,403,deny,deny,true,7.628700,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,13,C06-r013,403,deny,deny,true,6.713900,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,14,C06-r014,403,deny,deny,true,7.843900,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,15,C06-r015,403,deny,deny,true,7.294300,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,16,C06-r016,403,deny,deny,true,7.687400,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,17,C06-r017,403,deny,deny,true,8.007900,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,18,C06-r018,403,deny,deny,true,8.745000,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,19,C06-r019,403,deny,deny,true,7.003900,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,20,C06-r020,403,deny,deny,true,8.896900,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,21,C06-r021,403,deny,deny,true,6.668600,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,22,C06-r022,403,deny,deny,true,6.537700,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,23,C06-r023,403,deny,deny,true,9.177400,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,24,C06-r024,403,deny,deny,true,7.395300,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,25,C06-r025,403,deny,deny,true,6.816500,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,26,C06-r026,403,deny,deny,true,7.443400,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,27,C06-r027,403,deny,deny,true,6.632900,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,28,C06-r028,403,deny,deny,true,7.670200,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,29,C06-r029,403,deny,deny,true,6.632500,
C06,external_ai,O,true,approved_ai_use,ai_user,untrusted,OBJ-O-005,"{""task"": ""approved public text""}",deny,deny,segmentation_only,segmentation_only-20260814T155332Z,30,C06-r030,403,deny,deny,true,8.412300,
